"","Cell.ID","Value","Std.Error","p.value"
"563","9894",9.2019664148804e-07,1.66083579114197e-06,0.582478443297892
"564","9895",6.16870938409968e-07,1.79521933421793e-06,0.732847339594802
"565","9896",5.80047915366904e-07,1.66229321461992e-06,0.728874406112779
"566","9897",6.57525647635065e-07,1.64903452926455e-06,0.692109473637923
"567","9898",6.54985427804934e-07,1.65329034806775e-06,0.693984586632898
"568","9899",6.03272174674987e-07,1.54336111975875e-06,0.697860239729963
"569","9900",6.06157113827548e-07,1.4771879551085e-06,0.683638516557287
"570","9901",5.94412052111596e-07,1.48504490231178e-06,0.690989764336326
"571","9902",6.4081309764538e-07,1.59557619434162e-06,0.690001075692982
"572","9903",6.49254578148483e-07,1.44840848649093e-06,0.656274023474311
"573","9904",5.40458267009808e-07,1.5487311183241e-06,0.728856499951037
"574","9905",6.48185010470729e-07,1.43105206718504e-06,0.652921090651858
"575","9906",6.01773184886636e-07,1.3821507056661e-06,0.665509486290454
"576","9907",7.19934448571181e-07,1.28687239917439e-06,0.578829374071317
"577","9908",6.51909792900347e-07,1.34567699594757e-06,0.630585221420701
"578","9909",7.84117573031069e-07,1.35068619569353e-06,0.564657475625675
"579","9910",1.18389853218172e-06,1.11251020825418e-06,0.293332401939294
"580","9911",1.38951978430767e-06,1.02943668662423e-06,0.18431492280241
"581","9912",1.33844464432133e-06,1.36219916749687e-06,0.33144968883313
"582","9913",1.45511167655085e-06,1.38958162934295e-06,0.301015722976968
"583","9914",1.45511167655085e-06,1.38958162934295e-06,0.301015722976968
"584","9915",1.39367667246902e-06,1.31244212199782e-06,0.29435109273474
"585","9916",9.5283200996524e-07,9.60151441599978e-07,0.326696883891978
"586","9917",1.06220719738746e-06,8.47089298933065e-07,0.216795038876811
"587","9918",7.25475134062741e-07,8.47067077821479e-07,0.39660622872596
"588","9919",8.28696256884381e-07,9.92312487260348e-07,0.408377775017819
"589","9920",1.95913455835608e-07,1.3861053993076e-06,0.88827637305052
"590","9921",3.39114567213271e-07,1.44205142919301e-06,0.815226431304024
"591","9922",2.62468117124137e-07,1.46379535999118e-06,0.858559230253807
"592","9923",2.83717242633883e-07,1.28224685790422e-06,0.825957802952291
"593","9924",5.38906942698084e-07,1.13034609228653e-06,0.636002353646566
"594","9925",8.29104953496898e-07,1.15550912119661e-06,0.477023174217558
"595","9926",1.11189279334845e-06,9.0185490220856e-07,0.224471241061902
"596","9927",1.08129371560688e-06,9.18554196755897e-07,0.245756083709908
"597","9928",9.54593791703818e-07,1.09377610114135e-06,0.387761448873061
"598","9929",9.41847800736291e-07,1.1497769271465e-06,0.417320956650525
"599","9930",4.62254291995798e-07,1.18846684399882e-06,0.699278041845163
"600","9931",4.42877638579848e-07,1.20280000476992e-06,0.71456932157035
"601","9932",3.30562555808458e-07,1.14676419387571e-06,0.774567994326156
"602","9933",2.05885093960118e-07,8.097906075267e-07,0.800547066103691
"603","9934",-2.13740476698234e-07,6.51878450563959e-07,0.744628369863823
"604","9938",4.77374676470375e-07,7.19053795055146e-07,0.510387117690701
"605","9939",6.28715567869118e-07,4.18354278766035e-07,0.140365174178975
"606","9940",5.20258765384077e-07,3.37614620784011e-07,0.130822046007967
"607","9941",4.43198482868952e-07,3.39154378289121e-07,0.198399378046655
"608","9942",2.8327523184803e-07,2.94711648942926e-07,0.34195569288249
"609","9943",1.46017039374305e-07,4.37576446311654e-07,0.740270146473957
"610","9944",2.10282051233913e-07,6.50014231425104e-07,0.747919111079436
"611","9945",1.37765524407242e-08,4.78694768075664e-07,0.977176843220382
"612","9946",-4.47826419010785e-09,7.20843392495157e-07,0.995072562231707
"613","9947",-1.00003892545307e-07,5.73189303142169e-07,0.862335021242272
"614","9948",-5.31773841932663e-08,6.94540991795914e-07,0.939333341007611
"615","9949",5.64351483458578e-07,6.10697958985439e-07,0.360708635880634
"616","9950",8.13315902497064e-07,6.49580946839064e-07,0.21747496627354
"617","9951",1.06105165126973e-06,7.48554996755753e-07,0.163722900899182
"618","9952",1.12908589212728e-06,7.19694175523955e-07,0.124189134916904
"619","9953",1.01999535308537e-06,5.71923695174668e-07,0.0817409911774526
"620","9954",1.0039909757464e-06,5.4642339690721e-07,0.0732346361351235
"621","9955",1.2149845938976e-06,5.90692338931982e-07,0.0459433366786537
"622","9956",1.25480289368214e-06,5.73089471762181e-07,0.0341648622374809
"623","9957",1.18335708288161e-06,7.62592962519375e-07,0.128224547835093
"624","9958",1.30057997269406e-06,7.37206358124262e-07,0.0849706644708795
"625","9959",1.27465721336956e-06,7.26931111615183e-07,0.0868160969264834
"626","9960",1.27850044109508e-06,6.6546053336535e-07,0.0615073298855912
"627","9961",1.28250418610337e-06,5.79371697100948e-07,0.0323405487881284
"628","9962",1.1973048200761e-06,3.50248339235436e-07,0.00141158517084178
"629","9963",6.9638621670821e-07,3.95909121126434e-07,0.0858693207912361
"630","9964",3.56470119614375e-07,5.49700921018902e-07,0.520204468174462
"631","10004",-8.48345031429541e-08,2.88472064958745e-07,0.770143601185245
"632","10253",-1.34920631854713e-06,4.00384552200183e-07,0.00162228993236083
"633","10254",-1.04247393603821e-06,5.49879016200825e-07,0.0648777286543112
"634","10255",-5.55430776441485e-07,3.65641878153396e-07,0.136240833912589
"635","10256",-1.44827005162948e-07,3.13979044898081e-07,0.646989707243343
"636","10257",3.73990334028113e-08,2.51703438973807e-07,0.882593234039559
"637","10258",-1.23612726842972e-07,1.83567413800031e-07,0.504387206451673
"638","10259",-7.94916849457635e-08,1.72240607966156e-07,0.646810371070764
"639","10260",-1.64278941592957e-07,1.45855866233102e-07,0.266428792593659
"640","10261",-2.65845716501536e-07,1.74711843866942e-07,0.135597302858427
"641","10262",-3.52424016147368e-07,1.7741985764164e-07,0.0535414512906625
"642","10263",-4.76353283443136e-07,1.71486971042108e-07,0.00814631549444587
"643","10264",-8.73623636031247e-07,3.89343312409955e-07,0.0301724737962997
"644","10265",-1.67359128671738e-06,4.6478142979719e-07,0.000831713633892868
"645","10266",-1.88946161376913e-06,5.07407042768197e-07,0.000578501290208478
"646","10267",-7.3925373509028e-07,4.20965193186163e-07,0.0863630094469607
"647","10268",-8.06836698390994e-07,4.25360763393631e-07,0.0647414480026819
"648","10269",-8.06836698390994e-07,4.25360763393631e-07,0.0647414480026819
"649","10270",-9.13363717274543e-07,6.23690113628267e-07,0.150516301047026
"650","10271",-7.75161479232574e-07,5.74733144484755e-07,0.184650552241771
"651","10272",-3.48087614266332e-07,6.27869231754678e-07,0.582248747911272
"652","10300",1.15980132135984e-06,3.14795146687578e-07,0.000650332436615919
"653","10318",1.2094824844826e-06,2.98081245643711e-07,0.000210924379532988
"654","10321",8.44538726549038e-07,1.34152493660722e-07,1.49255307788845e-07
"655","10322",7.00528729864531e-07,1.24068996942383e-07,1.27983452404644e-06
"656","10323",2.60337591283434e-07,1.14262521939164e-07,0.0278517764966263
"657","10324",2.09102264196355e-07,1.05387561967949e-07,0.0538017792946444
"658","10325",2.21655012701664e-07,1.54821404674655e-07,0.159634937230583
"659","10326",3.56726249928959e-07,1.49747790475274e-07,0.0218151326778933
"660","10327",5.60359782171543e-07,1.47642905998772e-07,0.000467193147003649
"661","10328",6.18235082186452e-07,1.61290892306169e-07,0.000417254556181893
"662","10329",6.97354487226974e-07,1.92440641210734e-07,0.000777569301351536
"663","10330",6.97354487226974e-07,1.92440641210734e-07,0.000777569301351536
"664","10331",4.7770442865155e-07,1.34682124868516e-07,0.000973682238975517
"665","10332",4.7770442865155e-07,1.34682124868516e-07,0.000973682238975517
"666","10333",6.91985696290223e-07,1.69520395102923e-07,0.000195654286985613
"667","10334",9.60098474774609e-07,2.12489585814648e-07,5.00140629062537e-05
"668","10335",9.82314139313638e-07,2.02582880252224e-07,1.73585953688647e-05
"669","10336",1.10352965811886e-06,2.80910551440925e-07,0.000312833925420982
"670","10344",4.79797935988834e-07,3.39281544825587e-07,0.164685775830045
"671","10345",4.3879034405896e-07,4.50303722110961e-07,0.335421226702718
"672","10346",4.3879034405896e-07,4.50303722110961e-07,0.335421226702718
"673","10347",4.3879034405896e-07,4.50303722110961e-07,0.335421226702718
"674","10348",3.86928831872878e-07,4.44475677049918e-07,0.388960094140389
"675","10349",2.24716088235721e-07,3.62293677945476e-07,0.53843811409577
"676","10360",2.66377567087908e-07,1.13500939232989e-07,0.023719683836228
"677","10361",5.71311101410627e-07,2.02729827161695e-07,0.00733532325071657
"678","10362",8.36934658617986e-07,2.63143029940483e-07,0.00276225118588626
"679","10363",4.30589058635758e-07,4.30827044134512e-07,0.323301534952836
"680","10364",4.30589058635758e-07,4.30827044134512e-07,0.323301534952836
"681","10365",4.30589058635758e-07,4.30827044134512e-07,0.323301534952836
"682","10366",4.30589058635758e-07,4.30827044134512e-07,0.323301534952836
"683","10367",5.69969412590894e-07,3.12467995090686e-07,0.0752588340936318
"684","10369",6.20264788249817e-07,2.24859652929368e-07,0.00856398371410816
"685","10370",5.225420924052e-07,2.19146360338131e-07,0.0216977408207436
"686","10371",0,0,1
"687","10372",0,0,1
"688","10373",0,0,1
"689","10374",0,0,1
"690","10375",0,0,1
"691","10376",0,0,1
"692","10377",0,0,1
"693","10378",0,0,1
"694","10379",0,0,1
"695","10380",0,0,1
"696","10381",0,0,1
"697","10382",0,0,1
"698","10383",0,0,1
"699","10403",0,0,1
"700","10404",0,0,1
"701","10405",6.9284067976893e-07,1.9746704937361e-07,0.00108825146888227
"702","10406",1.1195933140381e-06,2.14854317787763e-07,5.35359272547837e-06
"703","10407",1.00629864223168e-06,3.38099541607942e-07,0.00482378192727812
"704","10408",1.46141989247197e-06,2.05117471243372e-07,9.64292488187447e-09
"705","10509",8.48633165832372e-05,1.18864052274434e-05,9.18746911222524e-09
"706","10512",4.44317042308988e-05,6.88383287487837e-06,8.8097995833126e-08
"707","10513",3.63954021090597e-05,5.06495770319008e-06,7.89477860567461e-09
"708","10514",3.48105763549493e-05,4.5751999306637e-06,1.98416762456566e-09
"709","10515",2.80372080021496e-05,4.29383519394386e-06,6.86940726817816e-08
"710","10516",2.04553409136765e-05,2.94247184106381e-06,1.70378039772312e-08
"711","10517",1.72238480514874e-05,2.72570661489017e-06,1.37992895532841e-07
"712","10518",1.78834459337475e-05,2.78505002275086e-06,9.83609043932134e-08
"713","10519",1.81153935438586e-05,2.7749989221734e-06,6.90520014827516e-08
"714","10520",2.19798007104859e-05,3.0359443262563e-06,6.6107925730762e-09
"715","10521",3.01481629799593e-05,5.75450179192137e-06,4.88320144210613e-06
"716","10574",1.07435429878955e-06,5.69844412134789e-07,0.0663131933372941
"717","10575",1.17310013152738e-06,4.22729944611256e-07,0.00820399584036069
"718","10576",1.13333256942003e-06,4.72786522833631e-07,0.02104992478692
"719","10577",1.13276581560798e-06,4.20461120964409e-07,0.0101015978453802
"720","10578",1.08655081247269e-06,5.35211669255433e-07,0.0487079248163107
"721","10579",1.13543870287096e-06,4.0236282968355e-07,0.00726218049111771
"722","10580",6.87085684980235e-07,5.99147879656898e-07,0.25796732231681
"723","10583",1.90642336187389e-07,4.41856955934714e-07,0.668342710100176
"724","10584",2.38213879381121e-07,4.18820941473526e-07,0.572539510306207
"725","10585",5.31112074753552e-07,3.35856145058676e-07,0.121296414219272
"726","10586",1.20471104017094e-06,2.60011936200231e-07,3.46889625808906e-05
"727","10587",1.20471104017094e-06,2.60011936200231e-07,3.46889625808906e-05
"728","10588",1.15290979552098e-06,3.33372495609757e-07,0.0012586777837058
"729","10589",1.15541994468174e-06,5.32985909947763e-07,0.035888294684397
"730","10590",1.16436400825664e-06,5.51340583309832e-07,0.0406865878362887
"731","10591",1.21416832524538e-06,5.30167531783532e-07,0.0271006529688116
"732","10592",1.33165938078455e-06,6.09534917712057e-07,0.0345414860912235
"733","10593",1.33165938078455e-06,6.09534917712057e-07,0.0345414860912235
"734","10594",1.19410940012818e-06,7.92922093559824e-07,0.139561931212874
"735","10595",1.44321778749506e-06,7.49004948749516e-07,0.0607822559071771
"736","10596",1.27898911124654e-06,7.84211159697795e-07,0.110383618726193
"737","10597",7.74725781700116e-07,9.62689627500718e-07,0.425495389847124
"738","10598",7.89949277644851e-07,1.07003461097572e-06,0.464470015009029
"739","10599",8.18205703223753e-07,1.39506191357118e-06,0.560677912044365
"740","10600",9.81914549715601e-07,9.603124885594e-07,0.312400375955473
"741","10601",5.45386586142493e-07,1.20625206587262e-06,0.6534996153479
"742","10602",8.52876995419091e-07,1.27371454436543e-06,0.506778616415403
"743","10603",5.14415455827603e-07,1.47790416812407e-06,0.729525509056339
"744","10604",3.49909433571046e-07,1.347025680038e-06,0.79631461385362
"745","10605",1.69608445050916e-07,1.03218005161176e-06,0.870267033565488
"746","10606",2.15283137922612e-07,8.8853942914577e-07,0.809735645121605
"747","10607",1.81512978585552e-07,6.39403105874094e-07,0.777898072661882
"748","10608",1.93549248524627e-07,5.86515537068401e-07,0.743041466077035
"749","10609",2.94134195562451e-07,8.30524528315648e-07,0.724994823577717
"750","10610",3.36701705823765e-07,1.02681332050328e-06,0.744609283397585
"751","10611",4.93770489409619e-07,1.1837408878747e-06,0.67870988214463
"752","10612",5.69348509532037e-07,1.16759922673116e-06,0.628352500112218
"753","10613",5.90428377875122e-07,1.31867145388141e-06,0.656638343134669
"754","10614",5.90428377875122e-07,1.31867145388141e-06,0.656638343134669
"755","10615",5.96025795503476e-07,1.56070021347876e-06,0.704463699069871
"756","10616",5.44953887872677e-07,1.69076980058427e-06,0.748815958664299
"757","10617",5.54008428487369e-07,1.64242168745109e-06,0.737561745669446
"758","10618",5.45300501970622e-07,1.66759391439033e-06,0.745293291671597
"759","10619",5.24052433369602e-07,1.4584674839086e-06,0.721158093812797
"760","10620",4.8767752876718e-07,1.67826042433078e-06,0.772798700724592
"761","10621",6.3659391116367e-07,1.54580595318159e-06,0.682565543250607
"762","10622",6.59361911054526e-07,1.65726770399954e-06,0.692747888660898
"763","10623",1.04391953914466e-06,1.6375459210588e-06,0.527265753827907
"764","10624",1.18994049263092e-06,1.59868534293685e-06,0.46082467849779
"765","10625",6.75485341539868e-07,1.74346911321755e-06,0.700388830386729
"766","10626",7.59738810374274e-07,1.51935374306599e-06,0.619656316404213
"767","10627",5.58964513638049e-07,1.69697856151445e-06,0.743499449377158
"768","10628",4.21144231818562e-07,1.74104078817932e-06,0.810040885226011
"769","10629",4.28582985786296e-07,1.60495650974988e-06,0.790747434765239
"770","10630",4.00730303125856e-07,1.67566941310369e-06,0.812155233017157
"771","10631",3.53454036234581e-07,1.3405244455146e-06,0.793324772214199
"772","10632",3.87049029796491e-07,1.29646498239273e-06,0.766761759160705
"773","10633",7.3498605708307e-07,1.18463378180672e-06,0.538324902520036
"774","10634",8.19440751672176e-07,1.51421480989322e-06,0.591252601151628
"775","10635",1.27334692688627e-06,1.75456509559979e-06,0.472026903612647
"776","10636",1.28671072223831e-06,2.61587100162376e-06,0.625361001342894
"777","10637",5.23948502129174e-07,2.8663123304276e-06,0.855838146474987
"778","10638",3.20308666981601e-07,2.70336203320717e-06,0.906248020647301
"779","10639",3.33880380352992e-07,2.65938184996036e-06,0.900688686593301
"780","10640",1.72502716784553e-07,2.3578480889854e-06,0.94202525553479
"781","10641",2.05882044542896e-07,2.31167818425095e-06,0.929456198062481
"782","10642",2.34321494352608e-07,2.3147616022385e-06,0.919850230786894
"783","10643",2.98756460416184e-07,1.94290975246982e-06,0.878529498354738
"784","10644",2.55303888692045e-07,1.81039826253012e-06,0.888527690357693
"785","10645",1.89397713247928e-07,2.2266209093602e-06,0.932617397337749
"786","10646",3.36473076498484e-07,2.08913562794762e-06,0.872819547843335
"787","10647",1.54524663426035e-07,2.24967299836379e-06,0.945564260891138
"788","10648",1.74556881539447e-07,2.30131623757507e-06,0.939897889868487
"789","10649",2.17452555706582e-07,2.51065485309077e-06,0.931391626548776
"790","10650",2.56827143531541e-07,2.45726199629546e-06,0.917256132415284
"791","10651",2.66596266184694e-07,2.63748663842792e-06,0.919968224747968
"792","10652",1.80056503661579e-07,2.56906114921945e-06,0.944457463519037
"793","10653",1.80318002956381e-07,2.67753983371319e-06,0.946626904643013
"794","10654",1.43443274822826e-07,3.08761733787245e-06,0.963165733756257
"795","10655",2.03042092479486e-07,2.97813144705644e-06,0.945967744151768
"796","10656",1.61910318516203e-07,2.67954877294519e-06,0.952104183022607
"797","10657",1.02243420591372e-07,2.32556995643224e-06,0.965140756132067
"798","10658",-1.14585352696728e-07,1.45123578546074e-06,0.937441752876118
"799","10659",-1.67107475672603e-07,1.16347509772389e-06,0.886481235802632
"800","10660",-9.18179773367157e-08,9.51110822164468e-07,0.923552784286027
"801","10661",-1.94740379708729e-08,1.14069121638212e-06,0.986459910463951
"802","10662",1.52689434478155e-07,1.58490338658803e-06,0.923708862585658
"803","10663",5.28066354234724e-07,1.59221282401505e-06,0.741798634716707
"804","10664",2.65236926709831e-07,1.20973844650191e-06,0.827516224804455
"805","10665",-8.73749442028634e-09,1.41043460429982e-06,0.995086552361547
"806","10666",2.799719496041e-07,1.04182960995143e-06,0.789452335454691
"807","10667",1.72879152027036e-07,1.64006874951427e-06,0.916552549183348
"808","10668",-4.69933376851056e-08,1.20707815351138e-06,0.969129489252644
"809","10669",5.72777958086726e-07,2.12857540077541e-06,0.789178102871013
"810","10670",1.44506269466034e-06,2.82864341812045e-06,0.612118690570995
"811","10671",1.1587627422808e-06,3.13749483498565e-06,0.713739284642334
"812","10672",1.09170505696537e-06,3.32908804333028e-06,0.744594421682143
"813","10673",1.12341001043066e-06,2.81750858531328e-06,0.692116124940998
"814","10674",1.05178219698382e-06,2.04981970560427e-06,0.610563193840712
"815","10675",9.05483541059837e-07,1.89615203646184e-06,0.635455369721488
"816","10676",6.43889265950869e-07,2.3880404835128e-06,0.788764650840436
"817","10677",4.73833717301659e-07,2.23751980353392e-06,0.833312820273651
"818","10678",5.58035932348291e-07,1.7642162519414e-06,0.753335372706231
"819","10679",5.34823006562653e-07,1.58287708152117e-06,0.737136446471003
"820","10680",4.96907275194065e-07,1.60414152254323e-06,0.758271247286662
"821","10681",8.82835858197645e-07,1.43365960202426e-06,0.541354891680252
"822","10682",9.01574974230285e-07,1.65821679539208e-06,0.589521478676992
"823","10683",7.81734697910805e-07,1.77491422639325e-06,0.661880504649281
"824","10684",9.02654258093151e-07,1.89124454097513e-06,0.635636714479058
"825","10685",1.01777382337738e-06,1.45233233129255e-06,0.487301211491349
"826","10686",1.38549335816709e-06,1.18827059121889e-06,0.250203375110617
"827","10687",1.28133362316741e-06,1.12702845150022e-06,0.262019622706585
"828","10688",1.43104804994847e-06,8.7223822810871e-07,0.108336668648415
"829","10689",1.27347858387532e-06,5.33535746506369e-07,0.0215726775426241
"830","10690",9.81931636549753e-07,4.80978914437401e-07,0.0475130630022861
"831","10691",1.03388244353641e-06,4.89292231500233e-07,0.0405835979922243
"832","10692",1.08373807518027e-06,3.37645220270402e-07,0.00254713614256994
